Source,Target,Type,id,weight,from,to
Lyn-Corbray,Lysa-Arryn,Undirected,2225,3,424,427
Lyn-Corbray,Petyr-Baelish,Undirected,2226,4,424,539
Lyn-Corbray,Robert-Arryn,Undirected,2227,6,424,602
Lyonel-Corbray,Petyr-Baelish,Undirected,2228,3,426,539
Lysa-Arryn,Marillion,Undirected,2229,15,427,445
Lysa-Arryn,Mathis-Rowan,Undirected,2230,3,427,457
Lysa-Arryn,Nestor-Royce,Undirected,2231,12,427,505
Lysa-Arryn,Petyr-Baelish,Undirected,2232,47,427,539
Lysa-Arryn,Robert-Arryn,Undirected,2233,23,427,602
Lysa-Arryn,Robert-Baratheon,Undirected,2234,8,427,603
Lysa-Arryn,Sansa-Stark,Undirected,2235,41,427,634
Lysa-Arryn,Stannis-Baratheon,Undirected,2236,4,427,668
Lysa-Arryn,Tansy,Undirected,2237,3,427,690
Lysa-Arryn,Tyrion-Lannister,Undirected,2238,36,427,727
Lysa-Arryn,Tywin-Lannister,Undirected,2239,4,427,730
Lysa-Arryn,Vardis-Egen,Undirected,2240,5,427,740
Mace-Tyrell,Margaery-Tyrell,Undirected,2241,11,429,443
Mace-Tyrell,Mathis-Rowan,Undirected,2242,3,429,457
Mace-Tyrell,Oberyn-Martell,Undirected,2243,15,429,511
Mace-Tyrell,Olenna-Redwyne,Undirected,2244,7,429,514
Mace-Tyrell,Paxter-Redwyne,Undirected,2245,10,429,536
Mace-Tyrell,Pycelle,Undirected,2246,4,429,553
Mace-Tyrell,Randyll-Tarly,Undirected,2247,8,429,575
Mace-Tyrell,Renly-Baratheon,Undirected,2248,4,429,585
Mace-Tyrell,Robert-Strong,Undirected,2249,3,429,604
Mace-Tyrell,Sansa-Stark,Undirected,2250,9,429,634
Mace-Tyrell,Stannis-Baratheon,Undirected,2251,12,429,668
Mace-Tyrell,Tommen-Baratheon,Undirected,2252,10,429,711
Mace-Tyrell,Tyrion-Lannister,Undirected,2253,18,429,727
Mace-Tyrell,Tywin-Lannister,Undirected,2254,14,429,730
Mace-Tyrell,Willas-Tyrell,Undirected,2255,4,429,770
Maddy,Mya-Stone,Undirected,2256,4,431,495
Maddy,Robert-Arryn,Undirected,2257,7,431,602
Maddy,Sansa-Stark,Undirected,2258,3,431,634
Maege-Mormont,Rickard-Karstark,Undirected,2259,3,432,597
Maege-Mormont,Robb-Stark,Undirected,2260,7,432,601
Maegor-I-Targaryen,Sansa-Stark,Undirected,2261,4,433,634
Maegor-I-Targaryen,Tommen-Baratheon,Undirected,2262,5,433,711
Maegor-I-Targaryen,Varys,Undirected,2263,3,433,743
Maggy,Melara-Hetherspoon,Undirected,2264,3,436,463
Malaquo-Maegyr,Nyessos-Vhassar,Undirected,2265,7,437,508
Malegorn,Narbert-Grandison,Undirected,2266,3,438,504
Malegorn,Selyse-Florent,Undirected,2267,5,438,641
Mallador-Locke,Thoren-Smallwood,Undirected,2268,4,439,699
Mance-Rayder,Melisandre,Undirected,2269,6,440,465
Mance-Rayder,Pypar,Undirected,2270,4,440,556
Mance-Rayder,Qhorin-Halfhand,Undirected,2271,13,440,560
Mance-Rayder,Ramsay-Snow,Undirected,2272,7,440,574
Mance-Rayder,Rattleshirt,Undirected,2273,12,440,577
Mance-Rayder,Rowan,Undirected,2274,4,440,625
Mance-Rayder,Samwell-Tarly,Undirected,2275,10,440,632
Mance-Rayder,Squirrel,Undirected,2276,5,440,666
Mance-Rayder,Stannis-Baratheon,Undirected,2277,16,440,668
Mance-Rayder,Styr,Undirected,2278,14,440,676
Mance-Rayder,Theon-Greyjoy,Undirected,2279,9,440,697
Mance-Rayder,Thoren-Smallwood,Undirected,2280,7,440,699
Mance-Rayder,Tormund,Undirected,2281,32,440,716
Mance-Rayder,Val,Undirected,2282,14,440,738
Mance-Rayder,Varamyr,Undirected,2283,9,440,739
Mance-Rayder,Ygritte,Undirected,2284,14,440,789
Mandon-Moore,Sandor-Clegane,Undirected,2285,5,441,633
Mandon-Moore,Sansa-Stark,Undirected,2286,3,441,634
Mandon-Moore,Tyrion-Lannister,Undirected,2287,19,441,727
Mandon-Moore,Varys,Undirected,2288,3,441,743
Manfrey-Martell,Ricasso,Undirected,2289,4,442,595
Margaery-Tyrell,Megga-Tyrell,Undirected,2290,9,443,462
Margaery-Tyrell,Olenna-Redwyne,Undirected,2291,7,443,514
Margaery-Tyrell,Orton-Merryweather,Undirected,2292,4,443,517
Margaery-Tyrell,Osmund-Kettleblack,Undirected,2293,8,443,520
Margaery-Tyrell,Osney-Kettleblack,Undirected,2294,14,443,521
Margaery-Tyrell,Qyburn,Undirected,2295,6,443,568
Margaery-Tyrell,Renly-Baratheon,Undirected,2296,19,443,585
Margaery-Tyrell,Robert-Baratheon,Undirected,2297,5,443,603
Margaery-Tyrell,Sansa-Stark,Undirected,2298,41,443,634
Margaery-Tyrell,Senelle,Undirected,2299,3,443,642
Margaery-Tyrell,Taena-of-Myr,Undirected,2300,15,443,685
Margaery-Tyrell,Tallad,Undirected,2301,3,443,688
Margaery-Tyrell,Tommen-Baratheon,Undirected,2302,51,443,711
Margaery-Tyrell,Tyrion-Lannister,Undirected,2303,10,443,727
Margaery-Tyrell,Varys,Undirected,2304,3,443,743
Margaery-Tyrell,Willas-Tyrell,Undirected,2305,8,443,770
Marillion,Petyr-Baelish,Undirected,2306,5,445,539
Marillion,Robert-Arryn,Undirected,2307,3,445,602
Marillion,Rodrik-Cassel,Undirected,2308,5,445,608
Marillion,Sansa-Stark,Undirected,2309,12,445,634
Marillion,Tyrion-Lannister,Undirected,2310,10,445,727
Marillion,Willis-Wode,Undirected,2311,4,445,773
Marlon-Manderly,Stannis-Baratheon,Undirected,2312,3,448,668
Marq-Piper,Robb-Stark,Undirected,2313,3,450,601
Marq-Piper,Tywin-Lannister,Undirected,2314,3,450,730
Marselen,Symon-Stripeback,Undirected,2315,4,451,682
Martyn-Lannister,Tywin-Lannister,Undirected,2316,3,452,730
Martyn-Lannister,Willem-Lannister,Undirected,2317,3,452,771
Martyn-Rivers,Robb-Stark,Undirected,2318,3,453,601
Marwyn,Samwell-Tarly,Undirected,2319,6,454,632
Marya-Seaworth,Stannis-Baratheon,Undirected,2320,3,455,668
Mathis-Rowan,Paxter-Redwyne,Undirected,2321,8,457,536
Mathis-Rowan,Randyll-Tarly,Undirected,2322,4,457,575
Mathis-Rowan,Renly-Baratheon,Undirected,2323,8,457,585
Mathis-Rowan,Stannis-Baratheon,Undirected,2324,3,457,668
Meera-Reed,Osha,Undirected,2325,6,461,519
Meera-Reed,Rickon-Stark,Undirected,2326,6,461,599
Meera-Reed,Samwell-Tarly,Undirected,2327,5,461,632
Megga-Tyrell,Sansa-Stark,Undirected,2328,6,462,634
Meldred-Merlyn,Victarion-Greyjoy,Undirected,2329,3,464,745
Melisandre,Rattleshirt,Undirected,2330,6,465,577
Melisandre,Renly-Baratheon,Undirected,2331,4,465,585
Melisandre,Salladhor-Saan,Undirected,2332,6,465,630
Melisandre,Samwell-Tarly,Undirected,2333,7,465,632
Melisandre,Selyse-Florent,Undirected,2334,26,465,641
Melisandre,Sigorn,Undirected,2335,3,465,654
Melisandre,Stannis-Baratheon,Undirected,2336,87,465,668
Melisandre,Ygritte,Undirected,2337,3,465,789
Mellei,Morra,Undirected,2338,5,466,488
Meribald,Narbert,Undirected,2339,4,468,503
Meribald,Podrick-Payne,Undirected,2340,14,468,542
Meris,Quentyn-Martell,Undirected,2341,14,469,565
Meris,Tattered-Prince,Undirected,2342,9,469,692
Merrett-Frey,Petyr-Baelish,Undirected,2343,3,471,539
Meryn-Trant,Osmund-Kettleblack,Undirected,2344,21,473,520
Meryn-Trant,Polliver,Undirected,2345,8,473,543
Meryn-Trant,Rafford,Undirected,2346,16,473,569
Meryn-Trant,Robert-Baratheon,Undirected,2347,3,473,603
Meryn-Trant,Sandor-Clegane,Undirected,2348,19,473,633
Meryn-Trant,Sansa-Stark,Undirected,2349,8,473,634
Meryn-Trant,Syrio-Forel,Undirected,2350,5,473,684
Meryn-Trant,Tickler,Undirected,2351,11,473,701
Meryn-Trant,Tyrion-Lannister,Undirected,2352,12,473,727
Mezzara,Qezza,Undirected,2353,3,474,559
Mikken,Osha,Undirected,2354,3,475,519
Mikken,Theon-Greyjoy,Undirected,2355,4,475,697
Miklaz,Qezza,Undirected,2356,4,476,559
Mirri-Maz-Duur,Qotho,Undirected,2357,9,477,561
Missandei,Quentyn-Martell,Undirected,2358,3,478,565
Missandei,Skahaz-mo-Kandaq,Undirected,2359,6,478,656
Moelle,Scolera,Undirected,2360,10,479,639
Moelle,Unella,Undirected,2361,12,479,734
Mollander,Pate-(novice),Undirected,2362,3,480,532
Mollander,Roone,Undirected,2363,7,480,617
Monford-Velaryon,Stannis-Baratheon,Undirected,2364,3,481,668
Moon-Boy,Osmund-Kettleblack,Undirected,2365,12,482,520
Moqorro,Rodrik-Sparr,Undirected,2366,4,483,610
Moqorro,Tyrion-Lannister,Undirected,2367,7,483,727
Moqorro,Victarion-Greyjoy,Undirected,2368,21,483,745
Mord,Tyrion-Lannister,Undirected,2369,20,484,727
Mordane,Myrcella-Baratheon,Undirected,2370,12,485,500
Mordane,Petyr-Baelish,Undirected,2371,3,485,539
Mordane,Robert-Baratheon,Undirected,2372,7,485,603
Mordane,Sansa-Stark,Undirected,2373,47,485,634
Morgo,Tyrion-Lannister,Undirected,2374,4,487,727
Morrec,Tyrion-Lannister,Undirected,2375,5,489,727
Mors-Umber,Stannis-Baratheon,Undirected,2376,7,490,668
Mully,Owen,Undirected,2377,3,491,527
Mully,Satin,Undirected,2378,4,491,636
Mully,Spare-Boot,Undirected,2379,3,491,663
Munda,Tormund,Undirected,2380,4,492,716
Murenmure,Theon-Greyjoy,Undirected,2381,3,494,697
Mya-Stone,Myranda-Royce,Undirected,2382,6,495,499
Mya-Stone,Robert-Arryn,Undirected,2383,9,495,602
Mycah,Sandor-Clegane,Undirected,2384,11,496,633
Mycah,Sansa-Stark,Undirected,2385,10,496,634
Myranda-Royce,Robert-Arryn,Undirected,2386,4,499,602
Myranda-Royce,Sansa-Stark,Undirected,2387,3,499,634
Myrcella-Baratheon,Robb-Stark,Undirected,2388,3,500,601
Myrcella-Baratheon,Robert-Arryn,Undirected,2389,4,500,602
Myrcella-Baratheon,Robert-Baratheon,Undirected,2390,3,500,603
Myrcella-Baratheon,Sandor-Clegane,Undirected,2391,4,500,633
Myrcella-Baratheon,Sansa-Stark,Undirected,2392,18,500,634
Myrcella-Baratheon,Stannis-Baratheon,Undirected,2393,3,500,668
Myrcella-Baratheon,Sylva-Santagar,Undirected,2394,4,500,680
Myrcella-Baratheon,Tommen-Baratheon,Undirected,2395,36,500,711
Myrcella-Baratheon,Trystane-Martell,Undirected,2396,14,500,723
Myrcella-Baratheon,Tyrion-Lannister,Undirected,2397,21,500,727
Nage,Walton,Undirected,2398,3,501,757
Nan,Robb-Stark,Undirected,2399,4,502,601
Narbert-Grandison,Patrek-of-Kings-Mountain,Undirected,2400,3,504,535
Narbert-Grandison,Selyse-Florent,Undirected,2401,8,504,641
Nestor-Royce,Petyr-Baelish,Undirected,2402,17,505,539
Nestor-Royce,Robert-Arryn,Undirected,2403,7,505,602
Nestor-Royce,Sansa-Stark,Undirected,2404,13,505,634
Nestor-Royce,Yohn-Royce,Undirected,2405,3,505,790
Nurse,Penny,Undirected,2406,4,506,537
Nurse,Tyrion-Lannister,Undirected,2407,8,506,727
Nurse,Yezzan-zo-Qaggaz,Undirected,2408,12,506,788
Nute,Ralf-Stonehouse,Undirected,2409,3,507,573
Nute,Rodrik-Harlaw,Undirected,2410,6,507,609
Nute,Victarion-Greyjoy,Undirected,2411,11,507,745
Nymeria-Sand,Obara-Sand,Undirected,2412,17,509,510
Nymeria-Sand,Tyene-Sand,Undirected,2413,13,509,726
Obara-Sand,Tyene-Sand,Undirected,2414,16,510,726
Oberyn-Martell,Sansa-Stark,Undirected,2415,3,511,634
Oberyn-Martell,Tyene-Sand,Undirected,2416,3,511,726
Oberyn-Martell,Tyrion-Lannister,Undirected,2417,41,511,727
Oberyn-Martell,Tywin-Lannister,Undirected,2418,9,511,730
Oberyn-Martell,Viserys-Targaryen,Undirected,2419,4,511,747
Old-Bill-Bone,Quentyn-Martell,Undirected,2420,3,513,565
Olenna-Redwyne,Sansa-Stark,Undirected,2421,12,514,634
Olenna-Redwyne,Tyrion-Lannister,Undirected,2422,3,514,727
Olyvar-Frey,Robb-Stark,Undirected,2423,12,515,601
Olyvar-Frey,Ryman-Frey,Undirected,2424,4,515,629
Orell,Ygritte,Undirected,2425,3,516,789
Orton-Merryweather,Petyr-Baelish,Undirected,2426,5,517,539
Orton-Merryweather,Pycelle,Undirected,2427,5,517,553
Orton-Merryweather,Stannis-Baratheon,Undirected,2428,3,517,668
Orton-Merryweather,Taena-of-Myr,Undirected,2429,4,517,685
Orton-Merryweather,Tommen-Baratheon,Undirected,2430,3,517,711
Osfryd-Kettleblack,Osmund-Kettleblack,Undirected,2431,4,518,520
Osfryd-Kettleblack,Osney-Kettleblack,Undirected,2432,6,518,521
Osha,Rickon-Stark,Undirected,2433,8,519,599
Osha,Robb-Stark,Undirected,2434,6,519,601
Osha,Theon-Greyjoy,Undirected,2435,4,519,697
Osmund-Kettleblack,Osney-Kettleblack,Undirected,2436,10,520,521
Osmund-Kettleblack,Pycelle,Undirected,2437,3,520,553
Osmund-Kettleblack,Qyburn,Undirected,2438,3,520,568
Osmund-Kettleblack,Sansa-Stark,Undirected,2439,8,520,634
Osmund-Kettleblack,Tommen-Baratheon,Undirected,2440,6,520,711
Osmund-Kettleblack,Tyrion-Lannister,Undirected,2441,18,520,727
Osney-Kettleblack,Stannis-Baratheon,Undirected,2442,3,521,668
Osney-Kettleblack,Taena-of-Myr,Undirected,2443,3,521,685
Osney-Kettleblack,Tommen-Baratheon,Undirected,2444,6,521,711
Oswell-Kettleblack,Petyr-Baelish,Undirected,2445,4,522,539
Oswell-Kettleblack,Sansa-Stark,Undirected,2446,5,522,634
Othell-Yarwyck,Pypar,Undirected,2447,3,524,556
Othell-Yarwyck,Weeper,Undirected,2448,4,524,761
Ottyn-Wythers,Samwell-Tarly,Undirected,2449,3,526,632
Ottyn-Wythers,Thoren-Smallwood,Undirected,2450,6,526,699
Owen,Pypar,Undirected,2451,4,527,556
Owen,Robert-Baratheon,Undirected,2452,3,527,603
Owen,Satin,Undirected,2453,4,527,636
Owen,Spare-Boot,Undirected,2454,4,527,663
Palla,Ramsay-Snow,Undirected,2455,3,530,574
Palla,Theon-Greyjoy,Undirected,2456,3,530,697
Patchface,Selyse-Florent,Undirected,2457,3,531,641
Patchface,Shireen-Baratheon,Undirected,2458,6,531,649
Patchface,Stannis-Baratheon,Undirected,2459,6,531,668
Pate-(novice),Quill,Undirected,2460,4,532,567
Pate-(novice),Rosey,Undirected,2461,9,532,622
Pate-(novice),Walgrave,Undirected,2462,10,532,756
Pate-(whipping-boy),Tommen-Baratheon,Undirected,2463,4,534,711
Patrek-of-Kings-Mountain,Selyse-Florent,Undirected,2464,7,535,641
Patrek-of-Kings-Mountain,Wun-Weg-Wun-Dar-Wun,Undirected,2465,3,535,778
Paxter-Redwyne,Samwell-Tarly,Undirected,2466,4,536,632
Paxter-Redwyne,Tyrion-Lannister,Undirected,2467,4,536,727
Penny,Sweets,Undirected,2468,4,537,677
Penny,Tyrion-Lannister,Undirected,2469,59,537,727
Penny,Yezzan-zo-Qaggaz,Undirected,2470,9,537,788
Perwyn-Frey,Robb-Stark,Undirected,2471,6,538,601
Perwyn-Frey,Wendel-Manderly,Undirected,2472,3,538,763
Petyr-Baelish,Podrick-Payne,Undirected,2473,4,539,542
Petyr-Baelish,Pycelle,Undirected,2474,26,539,553
Petyr-Baelish,Renly-Baratheon,Undirected,2475,17,539,585
Petyr-Baelish,Robb-Stark,Undirected,2476,6,539,601
Petyr-Baelish,Robert-Arryn,Undirected,2477,26,539,602
Petyr-Baelish,Robert-Baratheon,Undirected,2478,30,539,603
Petyr-Baelish,Rodrik-Cassel,Undirected,2479,7,539,608
Petyr-Baelish,Roose-Bolton,Undirected,2480,3,539,618
Petyr-Baelish,Sandor-Clegane,Undirected,2481,3,539,633
Petyr-Baelish,Sansa-Stark,Undirected,2482,61,539,634
Petyr-Baelish,Stannis-Baratheon,Undirected,2483,8,539,668
Petyr-Baelish,Symond-Templeton,Undirected,2484,5,539,683
Petyr-Baelish,Tomard,Undirected,2485,4,539,710
Petyr-Baelish,Tyrion-Lannister,Undirected,2486,71,539,727
Petyr-Baelish,Tywin-Lannister,Undirected,2487,5,539,730
Petyr-Baelish,Varys,Undirected,2488,60,539,743
Petyr-Baelish,Yohn-Royce,Undirected,2489,15,539,790
Petyr-Frey,Ryman-Frey,Undirected,2490,4,540,629
Petyr-Frey,Walder-Frey,Undirected,2491,4,540,752
Pia,Qyburn,Undirected,2492,3,541,568
Pia,Tyrion-Lannister,Undirected,2493,3,541,727
Podrick-Payne,Sansa-Stark,Undirected,2494,7,542,634
Podrick-Payne,Tyrion-Lannister,Undirected,2495,40,542,727
Podrick-Payne,Tywin-Lannister,Undirected,2496,4,542,730
Polliver,Rafford,Undirected,2497,17,543,569
Polliver,Sandor-Clegane,Undirected,2498,22,543,633
Polliver,Sansa-Stark,Undirected,2499,3,543,634
Polliver,Tickler,Undirected,2500,19,543,701
Polliver,Weese,Undirected,2501,3,543,762
Prendahl-na-Ghezn,Sallor,Undirected,2502,6,549,631
Preston-Greenfield,Tyrion-Lannister,Undirected,2503,3,550,727
Puckens,Pycelle,Undirected,2504,3,551,553
Puckens,Shortear,Undirected,2505,3,551,651
Pyat-Pree,Xaro-Xhoan-Daxos,Undirected,2506,10,552,784
Pycelle,Qyburn,Undirected,2507,10,553,568
Pycelle,Renly-Baratheon,Undirected,2508,7,553,585
Pycelle,Robert-Baratheon,Undirected,2509,29,553,603
Pycelle,Sansa-Stark,Undirected,2510,8,553,634
Pycelle,Shagga,Undirected,2511,4,553,646
Pycelle,Stannis-Baratheon,Undirected,2512,12,553,668
Pycelle,Tyrion-Lannister,Undirected,2513,33,553,727
Pycelle,Tywin-Lannister,Undirected,2514,13,553,730
Pycelle,Varys,Undirected,2515,35,553,743
Pycelle,Walder-Frey,Undirected,2516,3,553,752
Pyg,Shagwell,Undirected,2517,8,554,647
Pyg,Timeon,Undirected,2518,7,554,702
Pyg,Vargo-Hoat,Undirected,2519,3,554,741
Pylos,Shireen-Baratheon,Undirected,2520,9,555,649
Pylos,Stannis-Baratheon,Undirected,2521,15,555,668
Pypar,Rast,Undirected,2522,4,556,576
Pypar,Samwell-Tarly,Undirected,2523,29,556,632
Pypar,Satin,Undirected,2524,4,556,636
Pypar,Todder,Undirected,2525,12,556,707
Qarl-the-Maid,Tristifer-Botley,Undirected,2526,5,557,721
Qavo-Nogarys,Tyrion-Lannister,Undirected,2527,6,558,727
Qhorin-Halfhand,Ragwyle,Undirected,2528,3,560,570
Qhorin-Halfhand,Rattleshirt,Undirected,2529,10,560,577
Qhorin-Halfhand,Samwell-Tarly,Undirected,2530,6,560,632
Qhorin-Halfhand,Stonesnake,Undirected,2531,6,560,674
Qhorin-Halfhand,Thoren-Smallwood,Undirected,2532,3,560,699
Qhorin-Halfhand,Ygritte,Undirected,2533,5,560,789
Qotho,Quaro,Undirected,2534,4,561,563
Quaro,Rakharo,Undirected,2535,6,563,571
Quellon-Greyjoy,Victarion-Greyjoy,Undirected,2536,4,564,745
Quentyn-Martell,Tattered-Prince,Undirected,2537,14,565,692
Quentyn-Martell,Trystane-Martell,Undirected,2538,3,565,723
Quhuru-Mo,Samwell-Tarly,Undirected,2539,4,566,632
Quhuru-Mo,Xhondo,Undirected,2540,4,566,785
Qyburn,Robert-Strong,Undirected,2541,4,568,604
Qyburn,Roose-Bolton,Undirected,2542,6,568,618
Qyburn,Stannis-Baratheon,Undirected,2543,3,568,668
Qyburn,Walton,Undirected,2544,4,568,757
Rafford,Sandor-Clegane,Undirected,2545,10,569,633
Rafford,Tickler,Undirected,2546,14,569,701
Ralf-(Limper),Victarion-Greyjoy,Undirected,2547,7,572,745
Ralf-Stonehouse,Victarion-Greyjoy,Undirected,2548,3,573,745
Ramsay-Snow,Reek,Undirected,2549,4,574,584
Ramsay-Snow,Robb-Stark,Undirected,2550,7,574,601
Ramsay-Snow,Rodrik-Cassel,Undirected,2551,5,574,608
Ramsay-Snow,Roose-Bolton,Undirected,2552,23,574,618
Ramsay-Snow,Skinner,Undirected,2553,5,574,657
Ramsay-Snow,Sour-Alyn,Undirected,2554,6,574,662
Ramsay-Snow,Stannis-Baratheon,Undirected,2555,8,574,668
Ramsay-Snow,Theon-Greyjoy,Undirected,2556,101,574,697
Ramsay-Snow,Walder-Frey-(son-of-Merrett),Undirected,2557,3,574,754
Ramsay-Snow,Wyman-Manderly,Undirected,2558,5,574,782
Ramsay-Snow,Yellow-Dick,Undirected,2559,7,574,787
Randyll-Tarly,Renly-Baratheon,Undirected,2560,6,575,585
Randyll-Tarly,Robert-Strong,Undirected,2561,3,575,604
Randyll-Tarly,Robett-Glover,Undirected,2562,3,575,605
Randyll-Tarly,Samwell-Tarly,Undirected,2563,9,575,632
Randyll-Tarly,Stannis-Baratheon,Undirected,2564,3,575,668
Rast,Samwell-Tarly,Undirected,2565,3,576,632
Rattleshirt,Ryk,Undirected,2566,4,577,628
Rattleshirt,Styr,Undirected,2567,8,577,676
Rattleshirt,Tormund,Undirected,2568,5,577,716
Rattleshirt,Weeper,Undirected,2569,5,577,761
Rattleshirt,Ygritte,Undirected,2570,15,577,789
Raymun-Darry,Robert-Baratheon,Undirected,2571,8,579,603
Raynald-Westerling,Robb-Stark,Undirected,2572,8,581,601
Raynald-Westerling,Rollam-Westerling,Undirected,2573,3,581,613
Raynard,Torbert,Undirected,2574,4,582,712
Renly-Baratheon,Robb-Stark,Undirected,2575,25,585,601
Renly-Baratheon,Robert-Baratheon,Undirected,2576,80,585,603
Renly-Baratheon,Sandor-Clegane,Undirected,2577,7,585,633
Renly-Baratheon,Sansa-Stark,Undirected,2578,16,585,634
Renly-Baratheon,Stannis-Baratheon,Undirected,2579,110,585,668
Renly-Baratheon,Steffon-Baratheon,Undirected,2580,3,585,670
Renly-Baratheon,Tyrion-Lannister,Undirected,2581,23,585,727
Renly-Baratheon,Tywin-Lannister,Undirected,2582,3,585,730
Renly-Baratheon,Varys,Undirected,2583,18,585,743
Rennifer-Longwaters,Rugen,Undirected,2584,3,586,626
Reznak-mo-Reznak,Skahaz-mo-Kandaq,Undirected,2585,5,587,656
Rhaegar-Frey,Wyman-Manderly,Undirected,2586,3,588,782
Rhaegar-Targaryen,Rhaella-Targaryen,Undirected,2587,3,589,592
Rhaegar-Targaryen,Robert-Baratheon,Undirected,2588,48,589,603
Rhaegar-Targaryen,Sansa-Stark,Undirected,2589,3,589,634
Rhaegar-Targaryen,Tywin-Lannister,Undirected,2590,4,589,730
Rhaegar-Targaryen,Viserys-Targaryen,Undirected,2591,15,589,747
Rhaella-Targaryen,Viserys-Targaryen,Undirected,2592,3,592,747
Rhaenys-Targaryen,Visenya-Targaryen,Undirected,2593,3,593,746
Richard-Horpe,Stannis-Baratheon,Undirected,2594,3,596,668
Rickard-Karstark,Robb-Stark,Undirected,2595,28,597,601
Rickard-Karstark,Roose-Bolton,Undirected,2596,3,597,618
Rickon-Stark,Robb-Stark,Undirected,2597,53,599,601
Rickon-Stark,Rodrik-Cassel,Undirected,2598,3,599,608
Rickon-Stark,Sansa-Stark,Undirected,2599,20,599,634
Rickon-Stark,Theon-Greyjoy,Undirected,2600,20,599,697
Rickon-Stark,Tyrion-Lannister,Undirected,2601,4,599,727
Rickon-Stark,Walder-Frey-(son-of-Merrett),Undirected,2602,5,599,754
Robb-Stark,Robert-Baratheon,Undirected,2603,9,601,603
Robb-Stark,Robin-Flint,Undirected,2604,3,601,606
Robb-Stark,Rodrik-Cassel,Undirected,2605,27,601,608
Robb-Stark,Rollam-Westerling,Undirected,2606,4,601,613
Robb-Stark,Rolph-Spicer,Undirected,2607,5,601,615
Robb-Stark,Roose-Bolton,Undirected,2608,24,601,618
Robb-Stark,Roslin-Frey,Undirected,2609,4,601,623
Robb-Stark,Ryman-Frey,Undirected,2610,8,601,629
Robb-Stark,Samwell-Tarly,Undirected,2611,4,601,632
Robb-Stark,Sansa-Stark,Undirected,2612,44,601,634
Robb-Stark,Stafford-Lannister,Undirected,2613,5,601,667
Robb-Stark,Stannis-Baratheon,Undirected,2614,22,601,668
Robb-Stark,Stevron-Frey,Undirected,2615,4,601,672
Robb-Stark,Stiv,Undirected,2616,3,601,673
Robb-Stark,Sybell-Spicer,Undirected,2617,3,601,678
Robb-Stark,Theon-Greyjoy,Undirected,2618,76,601,697
Robb-Stark,Torrhen-Karstark,Undirected,2619,3,601,717
Robb-Stark,Tristifer-IV-Mudd,Undirected,2620,3,601,722
Robb-Stark,Tyrion-Lannister,Undirected,2621,44,601,727
Robb-Stark,Tywin-Lannister,Undirected,2622,30,601,730
Robb-Stark,Utherydes-Wayn,Undirected,2623,3,601,737
Robb-Stark,Varys,Undirected,2624,3,601,743
Robb-Stark,Walder-Frey,Undirected,2625,40,601,752
Robb-Stark,Walder-Rivers,Undirected,2626,4,601,755
Robb-Stark,Wendel-Manderly,Undirected,2627,3,601,763
Robb-Stark,Willem-Lannister,Undirected,2628,3,601,771
Robb-Stark,Wyman-Manderly,Undirected,2629,6,601,782
Robb-Stark,Yoren,Undirected,2630,3,601,791
Robert-Arryn,Sansa-Stark,Undirected,2631,17,602,634
Robert-Arryn,Terrance-Lynderly,Undirected,2632,4,602,694
Robert-Arryn,Tyrion-Lannister,Undirected,2633,9,602,727
Robert-Arryn,Yohn-Royce,Undirected,2634,4,602,790
Robert-Baratheon,Sandor-Clegane,Undirected,2635,14,603,633
Robert-Baratheon,Sansa-Stark,Undirected,2636,35,603,634
Robert-Baratheon,Stannis-Baratheon,Undirected,2637,68,603,668
Robert-Baratheon,Taena-of-Myr,Undirected,2638,5,603,685
Robert-Baratheon,Thoros-of-Myr,Undirected,2639,6,603,700
Robert-Baratheon,Tommen-Baratheon,Undirected,2640,12,603,711
Robert-Baratheon,Tyrion-Lannister,Undirected,2641,42,603,727
Robert-Baratheon,Tywin-Lannister,Undirected,2642,29,603,730
Robert-Baratheon,Val,Undirected,2643,3,603,738
Robert-Baratheon,Varys,Undirected,2644,44,603,743
Robert-Baratheon,Vayon-Poole,Undirected,2645,3,603,744
Robert-Baratheon,Viserys-Targaryen,Undirected,2646,16,603,747
Robert-Baratheon,Willam-Dustin,Undirected,2647,3,603,769
Robett-Glover,Rorge,Undirected,2648,3,605,620
Robett-Glover,Stannis-Baratheon,Undirected,2649,4,605,668
Robett-Glover,Vargo-Hoat,Undirected,2650,3,605,741
Robin-Flint,Wendel-Manderly,Undirected,2651,3,606,763
Rodrik-Cassel,Roose-Bolton,Undirected,2652,4,608,618
Rodrik-Cassel,Theon-Greyjoy,Undirected,2653,21,608,697
Rodrik-Cassel,Tyrion-Lannister,Undirected,2654,10,608,727
Rodrik-Cassel,Walder-Frey-(son-of-Merrett),Undirected,2655,3,608,754
Rodrik-Cassel,Willis-Wode,Undirected,2656,7,608,773
Rodrik-Cassel,Wyman-Manderly,Undirected,2657,6,608,782
Rodrik-Harlaw,Sigfryd-Harlaw,Undirected,2658,3,609,653
Rodrik-Harlaw,Victarion-Greyjoy,Undirected,2659,3,609,745
Rodrik-Sparr,Victarion-Greyjoy,Undirected,2660,7,610,745
Roger-Ryswell,Theon-Greyjoy,Undirected,2661,4,611,697
Rolly-Duckfield,Tyrion-Lannister,Undirected,2662,20,614,727
Rolly-Duckfield,Yandry,Undirected,2663,12,614,786
